trial_type,trial_index,trial_number,time_elapsed,random_id,condition,participant_id,age,gender_id,mus_exp,inst_exp,years_exp,mus_listening,rt,stimulus,response,correct_response,practice,correct,congruent,sound_type,audio,file_name,participant_is_group_member
image-keyboard-response,490,81,402187,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,542,stimuli/pictures/drum_bongo_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,496,82,406023,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,582,stimuli/pictures/flute_metal_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,502,83,409758,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,411,stimuli/pictures/phone_cell_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,508,84,413501,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,476,stimuli/pictures/drum_kit_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,515,85,418749,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,663,stimuli/pictures/drum_kit_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,521,86,422698,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,471,stimuli/pictures/flute_wooden_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,527,87,426886,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,907,stimuli/pictures/flute_wooden_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,533,88,430589,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,444,stimuli/pictures/phone_cell_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,539,89,434369,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,467,stimuli/pictures/flute_metal_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,545,90,438252,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,619,stimuli/pictures/piano_grand_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,551,91,442033,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,476,stimuli/pictures/drum_kit_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,557,92,445698,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,568,stimuli/pictures/piano_grand_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,563,93,449677,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,697,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,569,94,453520,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,550,stimuli/pictures/bird_song_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,575,95,457893,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,606,stimuli/pictures/flute_metal_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,581,96,461768,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,637,stimuli/pictures/phone_rotary_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,587,97,465440,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,409,stimuli/pictures/phone_rotary_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,593,98,469182,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,491,stimuli/pictures/drum_kit_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,599,99,473182,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,529,stimuli/pictures/piano_electric_1.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,605,100,476914,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,388,stimuli/pictures/piano_electric_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,611,101,480805,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,439,stimuli/pictures/flute_wooden_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,617,102,484747,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,501,stimuli/pictures/bird_song_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,623,103,488620,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,594,stimuli/pictures/drum_bongo_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,629,104,492705,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,469,stimuli/pictures/flute_metal_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,636,105,499196,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,712,stimuli/pictures/drum_bongo_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,642,106,503280,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,484,stimuli/pictures/bird_song_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,648,107,506795,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,418,stimuli/pictures/bird_song_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,654,108,510618,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,524,stimuli/pictures/flute_wooden_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,660,109,514336,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,419,stimuli/pictures/piano_electric_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,666,110,518038,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,522,stimuli/pictures/drum_bongo_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,672,111,521985,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,672,stimuli/pictures/piano_grand_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,678,112,525967,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,608,stimuli/pictures/flute_wooden_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,684,113,529958,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,546,stimuli/pictures/bird_song_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,690,114,533886,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,700,stimuli/pictures/flute_metal_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,696,115,537629,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,466,stimuli/pictures/piano_grand_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,702,116,541909,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,459,stimuli/pictures/drum_kit_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,708,117,545636,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,511,stimuli/pictures/phone_rotary_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,714,118,549436,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,434,stimuli/pictures/piano_grand_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,720,119,553062,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,431,stimuli/pictures/piano_electric_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,726,120,556751,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,425,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,732,121,560539,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,509,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,738,122,564602,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,589,stimuli/pictures/phone_cell_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,744,123,568909,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,776,stimuli/pictures/drum_kit_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,750,124,572705,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,445,stimuli/pictures/flute_metal_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,757,125,579326,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,487,stimuli/pictures/bird_song_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,763,126,583102,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,567,stimuli/pictures/piano_electric_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/piano_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,769,127,586904,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,490,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,775,128,590724,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,612,stimuli/pictures/drum_kit_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,781,129,594374,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,479,stimuli/pictures/drum_kit_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,787,130,597920,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,512,stimuli/pictures/flute_wooden_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,793,131,601508,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,442,stimuli/pictures/phone_rotary_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,799,132,604971,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,433,stimuli/pictures/phone_cell_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,805,133,608679,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,399,stimuli/pictures/bird_song_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,811,134,612317,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,420,stimuli/pictures/flute_wooden_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,817,135,617114,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,528,stimuli/pictures/flute_wooden_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,823,136,621120,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,499,stimuli/pictures/phone_rotary_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,829,137,627385,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,2962,stimuli/pictures/piano_grand_1.jpg,0,1,NA,FALSE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,835,138,631357,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,579,stimuli/pictures/flute_metal_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,841,139,635124,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,423,stimuli/pictures/flute_metal_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,847,140,639071,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,604,stimuli/pictures/bird_song_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,853,141,643096,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,706,stimuli/pictures/drum_bongo_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,859,142,647007,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,852,stimuli/pictures/flute_wooden_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,865,143,650627,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,432,stimuli/pictures/phone_cell_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,871,144,654589,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,405,stimuli/pictures/drum_bongo_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,878,145,660803,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,702,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,884,146,665143,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,795,stimuli/pictures/bird_song_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,890,147,669150,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,465,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,896,148,673273,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,912,stimuli/pictures/drum_kit_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,902,149,677261,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,751,stimuli/pictures/bird_song_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,908,150,680909,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,464,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,914,151,684687,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,471,stimuli/pictures/flute_metal_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,920,152,688314,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,426,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,926,153,692197,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,621,stimuli/pictures/flute_wooden_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,932,154,696017,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,428,stimuli/pictures/drum_kit_2.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
image-keyboard-response,938,155,699863,p1ap86fhd84,mus,duck,21,male,yes,yes,3,7,511,stimuli/pictures/phone_cell_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/p1ap86fhd84_1772139272944.csv,FALSE
